text,label,topic,label_name
"Terminé el semestre totalmente quebrado anímicamente, aprobe las materias pero siento que el costo de mi salud mental fue altísimo",2,university,label2
Me cuesta muchísimo concentrarme porque siempre estoy pensando en lo que pasa en casa.,2,family,label2
Quién tiene hojas de repuesto número 3 que me convide dos para la prueba de lengua?,0,school,label0
Menos mal que miré el radar de tormentas antes de salir en bici porque se venía el agua de golpe,0,weather,label0
"Hace semanas que viajo aplastada contra las puertas del subte con ataques de taquicardia, siento que me falta el aire todo el trayecto",2,transportation,label2
"Antes me pasaba horas tejiendo para relajarme, ahora agarro las agujas y me da una ansiedad que me asfixia",2,hobbies,label2
El estrés del hospital ya me acompaña incluso cuando estoy en casa.,2,work,label2
"Cené pastillas anoche con un vaso de agua, la peor cena de mi vida, y ya no hay vuelta atrás",3,cooking,label3
"le enseñe una mordida nueva al perro, ya la aprendio",0,pets,label0
El equipaje tardó bastante en salir en la banda.,1,travel,label1
Compré un champú hipoalergénico con avena para bañarlo en casa el fin de semana,0,pets,label0
Nos cambiaron de mesa porque la primera estaba reservada.,1,restaurants,label1
Escuchar los temas viejos que me gustaban me genera una nostalgia tan pesada que termino en la cama sin poder levantarme,2,music,label2
Qué fastidio tener que reconfigurar todos los accesos directos porque la actualización me cambió la distribución,1,technology,label1
"Pongo películas de terror a la madrugada para ver si logro sentir algo distinto a esta tristeza constante, pero sigo igual de vacío",2,movies,label2
"Siento que ya no encajo en ningún lado, me alejé de mi círculo de toda la vida y esta tristeza gris me acompaña a cada minuto",2,friends,label2
"No le agarro la mano al enfoque manual de noche con el lente nuevo, me salen todas las tomas movidas",1,hobbies,label1
"Llevo meses ocultando los recibos de mis compras a mi pareja, no soporto vivir con esta mentira y tomé la decisión de acabar con mi vida",3,shopping,label3
"Hacía jabones artesanales para no sentirme inútil, pero el vacío regresó y ya tomé la decisión irrevocable de desaparecer.",3,hobbies,label3
Qué bronca cuando pagás una habitación con vista al mar y te dan una ventana que da al estacionamiento interno,1,travel,label1
"Me siento totalmente desconectada, tomo los pedidos y las voces de la gente me suenan lejanas, como si estuviera sumergida bajo el agua",2,restaurants,label2
Ya no logro descansar porque siempre estoy pendiente del siguiente traslado.,2,travel,label2
Probé los auriculares de vincha nuevos y los graves suenan una locura,0,music,label0
"Terminé el viaje re saturado de coordinar horarios y reservas, necesito vacaciones de las vacaciones para recuperarme",1,travel,label1
"No soporto ver cómo todos mis compañeros avanzan y yo sigo estancado, soy una carga y ojalá un accidente me lleve hoy",3,university,label3
"Llevo un año sin conseguir empleo, soy una carga para mi familia y ya decidí que no quiero seguir estorbando",3,work,label3
"Me cuesta un montón seguirle el ritmo a este framework nuevo, siento que la curva de aprendizaje es gigante",1,programming,label1
Estoy esperando que preparen mi orden para llevar.,1,restaurants,label1
el asado de este lugar es de los mejores de la ciudad,0,restaurants,label0
No entiendo nada de los ejercicios de álgebra y mañana la profe revisa la libreta con firma,1,school,label1
"Antes resolvía problemas con calma, ahora me bloqueo con cosas básicas.",2,programming,label2
Se siente una humedad que cansa bastante.,1,weather,label1
"El horno quedó encendido y pensé en dejar que todo se consumiera, conmigo adentro, ya no aguanto más",3,cooking,label3
Ni en mis descansos logro dejar de pensar en el restaurante.,2,restaurants,label2
Me siento culpable porque no alcanzo a ayudar a todos como quisiera.,2,family,label2
Estoy algo estresado porque todavía no termino el módulo.,1,programming,label1
El transporte público en esta ciudad me tiene un poco confundido.,1,travel,label1
Hoy fui por una cosa y terminé recorriendo toda la tienda.,1,shopping,label1
"Ando re acelerado con tantas llamadas telefónicas al hilo, necesito diez minutos de silencio",1,work,label1
Nos dejaron una investigación larguísima para la próxima clase.,1,university,label1
Ni siquiera puedo terminar una canción porque pierdo la concentración.,2,music,label2
"Mi hobby era mi terapia y ahora ni eso me calma, ya no quiero seguir.",3,hobbies,label3
Llevo media hora esperando el camión.,1,transportation,label1
el colectivo llego antes de lo que pensaba,0,transportation,label0
"El estrés de mediar en los conflictos de mis padres me dejó sin fuerzas para mi propia vida, me siento completamente absorbido",2,family,label2
"Siento que soy un estorbo para mi grupo, dejé de ir a las juntadas porque me convencí de que la pasan mejor si no voy 😔",2,friends,label2
"Mi aplicación fue rechazada de la tienda de nuevo, todo mi esfuerzo fue en vano y prefiero morir",3,technology,label3
Quién se copa para ir a la feria del libro el domingo temprano y evitar la marea de gente?,0,books,label0
Me duele físicamente ver cómo mis amigas de la secundaria siguieron con sus vidas y yo me quedé estancada y sola,2,friends,label2
"Me cuesta un huevo hacer amigos nuevos en el trabajo, siento que todos ya tienen sus grupitos armados",1,friends,label1
Las tareas se siguen acumulando porque me cuesta muchísimo empezar.,2,school,label2
Adaptarme a otro país me está costando muchísimo más de lo que esperaba.,2,travel,label2
Me prestaron una novela ambientada en la época victoriana con descripciones re detalladas,0,books,label0
compre todo lo necesario para la fiesta del sabado,0,shopping,label0
La tormenta hizo que se fuera la luz un rato.,1,weather,label1
"Traté de hornear el pastel que le gustaba y se me quemó, me puse a llorar en el piso y entendí que ya no puedo más",3,cooking,label3
"la oficina esta medio vacia hoy, varios de vacaciones",0,work,label0
revisando los horarios del tren para el finde,0,transportation,label0
El ambiente en la oficina está re tenso con los rumores de reestructuración de áreas,1,work,label1
"Cada propina miserable me recuerda lo poco que valgo, ya no quiero vivir.",3,restaurants,label3
Avisen si alguno tiene monedas antiguas repetidas para intercambiar en la reunión numismática del centro,0,hobbies,label0
Ya no recuerdo cuándo fue la última vez que dormí tranquilo por estar pendiente de mi mascota.,2,pets,label2
"No me reconocía el código QR para entrar al estacionamiento medido, tuve que llamar al tótem",0,transportation,label0
Ni siquiera los fines de semana logro descansar porque sigo pensando en el proyecto.,2,programming,label2
caminando hasta el trabajo porque hace buen dia,0,transportation,label0
Siento que nunca puedo desconectarme de los problemas familiares.,2,family,label2
Bajé tres paradas antes para caminar un rato por la costanera y despejar la cabeza,0,transportation,label0
"Mi padre me dijo que ojalá no hubiera nacido, y a veces lo creo, ya no quiero estar aquí.",3,family,label3
"El ambiente competitivo de la facultad de derecho me arruinó los nervios, no puedo confiar en nadie y la paranoia me agota",2,university,label2
"Me aislé por jugar y ahora siento que no queda nada, ya no quiero seguir.",3,gaming,label3
El tráfico y las entregas me hicieron el día eterno.,1,work,label1
El proyecto en equipo va muy lento porque casi nadie responde.,1,university,label1
"Qué embole estar en racha perdedora todo el fin de semana, toco un competitivo más y desinstalo el juego",1,gaming,label1
El ambiente en mi trabajo me tiene desgastado desde hace semanas y siento que mi rendimiento cayó mucho.,2,work,label2
"Dejé de ir a la feria del libro porque me da ansiedad, prefiero desaparecer.",3,books,label3
Me cuesta muchísimo concentrarme desde que empezó esta temporada de frío constante.,2,weather,label2
"Ya no tengo ahorros ni esperanza, las compras me quitaron todo, no quiero seguir.",3,shopping,label3
Hoy casi olvido mi pasaporte en la habitación.,1,travel,label1
Mi perro falleció y desde entonces siento que no hay futuro para mí.,3,pets,label3
"Intento hacer cerámica otra vez, pero abandono la pieza antes de terminarla.",2,hobbies,label2
"mi perro aprendio a sentarse, tardo bastante pero lo logro",0,pets,label0
"Perdí a todos mis amigos por mi carácter, ya no merezco estar aquí.",3,friends,label3
Recomienden algún libro de divulgación astronómica que sea accesible para principiantes,0,books,label0
"Me da pánico que mis papás se enteren de que bajé muchísimo el promedio, esa presión me tiene con el estómago cerrado hace días",2,university,label2
A veces me siento re culpable de querer mudarme solo pero la convivencia acá ya me está pesando bastante,1,family,label1
Compré una camisa y me quedó más grande de lo esperado.,1,shopping,label1
Tengo un bloqueo mental tan grande por el cansancio de los viajes que tardo horas en entender un mapa simple de la ciudad,2,travel,label2
El viento hizo más difícil el entrenamiento de ciclismo.,1,sports,label1
estuve leyendo antes de dormir estas ultimas semanas,0,books,label0
Estoy batallando para entender álgebra.,1,school,label1
"Llevo semanas en piloto automático, mirando por la ventanilla del micro con una tristeza pesada y una sensación de encierro que me ahoga",2,transportation,label2
"El desgaste del alto rendimiento me quemó la cabeza, ojalá mañana no me despierte para dejar de sentir esta agonía",3,sports,label3
"Antes me pasaba horas escuchando hard techno para liberar tensión, ahora ese mismo ritmo me detona una ansiedad insoportable",2,music,label2
Quería hacer galletas y terminé quemando la primera tanda.,1,cooking,label1
No entendí casi nada de química hoy 😅,1,school,label1
Desde que me lesioné siento que ya no quiero vivir.,3,sports,label3
Avisale a mamá que conseguí el molde desmontable de 24 cm para hacer la chocotorta,0,cooking,label0
"El viento zonda me destrozó los nervios y la depresión me ganó, les escribo para despedirme.",3,weather,label3
Últimamente cualquier actividad escolar me deja completamente drenado.,2,school,label2
"No pegué un ojo en toda la noche por el calor agobiante, encima el ventilador tiraba puro aire caliente",1,weather,label1
El estrés universitario me dejó sin fuerzas y ya no quiero seguir luchando.,3,university,label3
Compré unos auriculares gamer con micrófono desmontable para no ocupar tanto lugar en el escritorio,0,gaming,label0
"Trato de contarles a mis amigos cómo me siento pero siempre cambian de tema, ese nivel de abandono emocional me tiene destrozado",2,friends,label2
"Me doxxearon y publicaron toda mi información personal, mi vida está arruinada y prefiero matarme",3,technology,label3
mi hermano menor no deja de pedirme prestado el cargador,0,family,label0
"Ya no logro desconectarme de las malas partidas, sigo pensando en ellas durante horas.",2,gaming,label2
Nos tardamos media hora solo para decidir dónde reunirnos.,1,friends,label1
